id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,label
1132,6.0347,7.7373,9.9086,8.1831,12.226,11.549,10.38,10.689,11.968,12.919,10.748,11.086,9.045,10.184,11.086,12.055,12.919,12.43,12.737,11.193,13.127,12.919,12.43,14.096,15.066,16.035,15.947,15.577,16.433,15.499,21.129,23.277,22.689,22.28,22.933,23.663,23.021,23.532,24.334,23.699,23.717,21.768,20.937,21.923,21.901,21.43,22.373,20.512,19.514,21.086,19.606,19.363,18.539,16.401,17.988,17.737,18.183,16.288,15.173,15.596,15.499,18.539,19.675,20.412,21.588,22.818,21.99,22.719,23.967,22.965,22.822,21.665,19.323,20.629,20.184,20.706,20.488,19.727,20.224,20.736,20.653,21.021,19.514,20.257,20.659,21.465,20.456,21.324,20.184,18.984,14.901,15.103,15.027,14.622,14.493,14.643,14.804,14.802,14.622,14.711,14.815,14.696,14.695,14.999,15.376,15.233,15.18,14.956,15.041,14.912,15.202,15.29,15.066,15.418,15.275,15.133,15.028,14.886,14.716,14.901,13.527,13.314,12.918,12.803,12.513,12.373,12.721,12.588,12.549,12.428,12.512,12.442,12.564,12.648,13.004,13.022,13.034,13.147,13.16,13.205,13.325,13.299,13.459,13.52,13.328,13.225,13.223,13.302,13.187,13.527,14.336,14.091,13.608,13.387,13.068,13.008,13.186,13.125,12.977,12.892,12.944,12.848,13.07,13.186,13.696,13.779,13.821,13.933,14.049,14.151,14.416,14.394,14.417,14.434,14.533,14.455,14.343,14.219,13.948,14.336,0
1133,6.0347,7.7373,9.9086,8.1831,12.226,11.549,10.38,10.689,11.968,12.919,10.748,11.086,9.045,10.184,11.086,12.055,12.919,12.43,12.737,11.193,13.127,12.919,12.43,14.096,15.066,16.035,15.947,15.577,16.433,15.499,21.129,23.277,22.689,22.28,22.933,23.663,23.021,23.532,24.334,23.699,23.717,21.768,20.937,21.923,21.901,21.43,22.373,20.512,19.514,21.086,19.606,19.363,18.539,16.401,17.988,17.737,18.183,16.288,15.173,15.596,15.499,18.539,19.675,20.412,21.588,22.818,21.99,22.719,23.967,22.965,22.822,21.665,19.323,20.629,20.184,20.706,20.488,19.727,20.224,20.736,20.653,21.021,19.514,20.257,20.659,21.465,20.456,21.324,20.184,18.984,14.901,15.103,15.027,14.622,14.493,14.643,14.804,14.802,14.622,14.711,14.815,14.696,14.695,14.999,15.376,15.233,15.18,14.956,15.041,14.912,15.202,15.29,15.066,15.418,15.275,15.133,15.028,14.886,14.716,14.901,13.527,13.314,12.918,12.803,12.513,12.373,12.721,12.588,12.549,12.428,12.512,12.442,12.564,12.648,13.004,13.022,13.034,13.147,13.16,13.205,13.325,13.299,13.459,13.52,13.328,13.225,13.223,13.302,13.187,13.527,14.336,14.091,13.608,13.387,13.068,13.008,13.186,13.125,12.977,12.892,12.944,12.848,13.07,13.186,13.696,13.779,13.821,13.933,14.049,14.151,14.416,14.394,14.417,14.434,14.533,14.455,14.343,14.219,13.948,14.336,0
1134,8.6325,9.0901,11.395,12.475,12.271,12.013,12.144,11.395,11.238,11.395,11.395,9.2604,10.425,10.734,11.238,8.6325,10.734,11.594,12.353,12.745,12.013,12.1,13.24,15.045,14.677,15.364,17.663,16.08,17.415,15.111,21.51,22.953,22.982,23.097,22.662,23.388,23.038,23.933,23.771,22.378,22.475,21.968,21.762,21.049,21.41,21.238,20.229,19.368,19.651,20.087,21.115,20.229,18.632,19.772,17.675,17.111,17.415,16.724,17.415,16.333,16.813,18.555,20.533,21.643,22.241,22.502,22.039,22.688,22.782,22.013,22.358,21.776,21.384,20.335,19.72,19.954,18.931,19.824,20.003,20.066,20.425,20.793,20.674,21.565,20.674,20.793,21.946,21.049,20.734,19.029,13.721,13.633,13.507,13.385,13.18,13.075,13.267,13.337,13.242,13.522,13.318,13.432,13.477,13.388,13.796,13.677,13.732,13.957,13.769,13.963,13.675,13.768,13.984,13.881,13.992,13.859,13.766,13.716,13.41,13.721,11.921,11.774,11.427,11.309,11.141,10.978,11.16,11.145,11.066,11.072,11.09,11.037,11.209,11.184,11.632,11.504,11.732,11.725,11.809,11.972,11.909,11.932,12.091,11.928,12.156,11.998,11.861,11.958,11.784,11.921,12.688,12.476,12.169,11.882,11.648,11.461,11.584,11.555,11.479,11.425,11.436,11.368,11.471,11.586,12.047,12.165,12.279,12.375,12.456,12.582,12.762,12.843,12.867,12.889,12.869,12.847,12.756,12.586,12.447,12.688,0
1135,8.0495,11.06,11.001,11.662,13.703,12.742,10.002,11.861,11.506,10.941,11.662,12.368,11.91,12.28,12.368,10.693,12.28,13.231,11.662,12.538,13.703,12.742,13.012,14.646,16.347,16.041,16.188,16.855,17.225,16.259,21.822,22.997,22.742,22.754,23.177,23.732,23.337,23.231,23.981,23.206,22.621,22.956,20.8,21.662,21.506,21.204,20.825,20.892,20.242,20.769,20.667,20.409,19.252,18.442,19.033,17.036,17.99,18.05,16.517,16.992,16.188,18.651,20.537,21.089,21.636,22.487,22.302,23.042,23.866,22.997,22.575,21.615,20.098,20.429,20.602,19.7,20.388,20.693,20.347,19.972,20.874,21.553,20.235,21.398,21.204,21.366,21.832,21.089,20.75,19.731,11.496,11.448,11.205,10.949,10.926,10.924,10.964,11.093,11.161,11.223,11.393,11.267,11.398,11.028,11.622,11.47,11.667,11.527,11.646,11.718,11.717,11.714,11.779,11.72,11.74,11.779,11.704,11.433,11.327,11.496,9.7288,9.542,9.1831,9.1081,8.9208,8.7952,8.8923,8.8342,8.7818,8.7321,8.8324,8.9146,8.9247,8.9754,9.2599,9.2075,9.2875,9.4694,9.5381,9.4755,9.5267,9.5374,9.6387,9.6831,9.5552,9.6562,9.6237,9.5565,9.4795,9.7288,10.52,10.255,9.8287,9.7267,9.5142,9.3651,9.4147,9.3846,9.2329,9.2388,9.2408,9.2817,9.4536,9.4441,9.7925,9.9333,10.016,10.216,10.358,10.506,10.554,10.584,10.631,10.737,10.818,10.766,10.665,10.473,10.355,10.52,0
1136,8.0495,11.06,11.001,11.662,13.703,12.742,10.002,11.861,11.506,10.941,11.662,12.368,11.91,12.28,12.368,10.693,12.28,13.231,11.662,12.538,13.703,12.742,13.012,14.646,16.347,16.041,16.188,16.855,17.225,16.259,21.822,22.997,22.742,22.754,23.177,23.732,23.337,23.231,23.981,23.206,22.621,22.956,20.8,21.662,21.506,21.204,20.825,20.892,20.242,20.769,20.667,20.409,19.252,18.442,19.033,17.036,17.99,18.05,16.517,16.992,16.188,18.651,20.537,21.089,21.636,22.487,22.302,23.042,23.866,22.997,22.575,21.615,20.098,20.429,20.602,19.7,20.388,20.693,20.347,19.972,20.874,21.553,20.235,21.398,21.204,21.366,21.832,21.089,20.75,19.731,11.496,11.448,11.205,10.949,10.926,10.924,10.964,11.093,11.161,11.223,11.393,11.267,11.398,11.028,11.622,11.47,11.667,11.527,11.646,11.718,11.717,11.714,11.779,11.72,11.74,11.779,11.704,11.433,11.327,11.496,9.7288,9.542,9.1831,9.1081,8.9208,8.7952,8.8923,8.8342,8.7818,8.7321,8.8324,8.9146,8.9247,8.9754,9.2599,9.2075,9.2875,9.4694,9.5381,9.4755,9.5267,9.5374,9.6387,9.6831,9.5552,9.6562,9.6237,9.5565,9.4795,9.7288,10.52,10.255,9.8287,9.7267,9.5142,9.3651,9.4147,9.3846,9.2329,9.2388,9.2408,9.2817,9.4536,9.4441,9.7925,9.9333,10.016,10.216,10.358,10.506,10.554,10.584,10.631,10.737,10.818,10.766,10.665,10.473,10.355,10.52,0
1137,8.1284,9.2678,11.193,11.139,12.79,12.108,12.79,12.151,12.639,11.139,10.741,10.237,9.3505,9.9611,10.8,12.108,12.108,12.02,10.741,11.975,12.79,13.81,14.256,13.691,14.685,16.087,17.423,16.732,17.159,15.999,21.693,22.147,23.187,23.234,23.382,22.79,23.247,23.267,23.29,22.361,22.771,22.615,21.056,21.821,21.402,20.711,20.681,21.006,20.407,18.392,19.628,19.566,18.792,20.149,17.79,16.821,17.077,15.999,17.996,17.227,16.717,17.871,20.49,21.674,21.376,21.949,22.266,23.017,23.098,22.042,22.151,21.478,20.237,20.237,20.277,19.351,19.503,20.094,20.741,19.628,20.54,20.49,20.967,21.478,21.251,21.139,22.002,20.881,21.106,19.375,14.175,14.182,14.115,13.923,13.788,13.721,14.049,14.082,14.046,13.779,13.947,13.985,14.127,14.07,14.73,14.383,14.371,14.502,14.273,14.396,14.305,14.404,14.48,14.499,14.577,14.439,14.324,14.153,13.903,14.175,12.646,12.455,12.125,11.97,11.799,11.711,11.783,11.732,11.69,11.805,11.764,11.694,11.823,11.806,12.252,12.273,12.336,12.384,12.411,12.422,12.558,12.666,12.586,12.625,12.67,12.664,12.547,12.515,12.421,12.646,13.478,13.219,12.773,12.613,12.318,12.177,12.331,12.183,12.079,12.091,12.109,12.103,12.179,12.368,12.75,12.864,13.045,13.081,13.153,13.351,13.498,13.499,13.574,13.594,13.605,13.519,13.515,13.288,13.212,13.478,0
1138,7.7541,9.9513,10.92,12.698,11.169,11.494,11.626,12.49,10.319,11.169,11.494,12.962,12.49,11.12,11.669,9.7554,11.169,12.001,11.626,11.669,12.595,12.271,15.07,15.924,14.571,16.483,19.085,16.368,17.054,15.793,22.49,23.103,23.571,24.239,23.038,23.448,23.436,23.367,23.225,22.308,22.923,23.075,22.367,22.06,21.494,20.874,20.463,20.592,20.936,20.027,20.224,19.592,19.983,20.874,18.178,17.69,19.668,17.515,18.291,17.054,16.915,18.149,21.169,22.028,22.289,22.032,22.508,23.21,23.364,22.256,21.879,21.565,21.767,21.091,20.059,19.357,19.775,19.828,20.7,20.307,21.076,21.362,21.704,22.55,21.422,21.784,23.249,20.92,21.417,19.379,15.057,14.881,14.738,14.699,14.557,14.691,14.594,14.722,14.646,14.669,14.803,14.809,14.834,14.696,15.202,15.015,15.139,15.146,15.176,15.314,15.072,15.192,15.31,15.276,15.397,15.26,15.049,14.904,14.743,15.057,13.241,13.036,12.817,12.643,12.555,12.447,12.437,12.353,12.412,12.358,12.396,12.442,12.423,12.433,12.892,12.891,13.012,13.051,13.145,13.221,13.165,13.117,13.174,13.246,13.224,13.235,13.182,13.005,13.063,13.241,14.055,13.806,13.444,13.25,13.063,13.011,12.866,12.773,12.768,12.78,12.757,12.794,12.839,12.881,13.35,13.458,13.629,13.732,13.955,14.032,14.013,13.985,14.181,14.233,14.3,14.216,14.047,13.81,13.708,14.055,0
1139,7.1506,8.1197,9.3419,9.9524,12.269,12.099,12.744,11.393,13.434,11.393,10.672,12.142,10.228,11.642,11.593,12.963,12.352,11.13,11.237,12.63,12.142,13.434,13.068,14.955,15.217,15.362,17.055,17.781,16.723,16.249,20.791,23.075,22.352,22.611,22.851,22.717,22.833,23.037,23.51,23.151,23.567,22.533,21.709,22.016,21.718,21.347,20.732,20.732,20.058,20.606,19.366,19.778,18.494,17.987,17.662,17.388,17.218,17.769,16.181,16.586,16.723,18.622,20.12,20.732,21.469,22.465,22.417,22.729,23.576,22.24,22.038,22.038,20.606,20.78,20.228,19.089,20.624,20.14,20.12,19.974,20.065,21.347,20.405,21.554,20.424,20.913,21.593,20.386,20.606,19.276,14.222,14.026,13.967,13.724,13.744,13.926,13.813,13.753,13.906,14.006,13.913,14.139,13.9,13.97,14.191,14.454,14.392,14.333,14.248,14.331,14.291,14.272,14.463,14.512,14.463,14.514,14.322,14.002,13.888,14.222,12.565,12.3,12.068,11.926,11.726,11.687,11.608,11.55,11.583,11.621,11.608,11.685,11.593,11.69,12.045,12.147,12.202,12.263,12.436,12.333,12.226,12.25,12.418,12.488,12.436,12.503,12.441,12.206,12.089,12.565,13.231,13.015,12.723,12.536,12.367,12.175,12.097,12.005,12.023,11.986,11.981,11.994,12.004,12.118,12.605,12.767,12.899,12.966,13.081,13.267,13.235,13.288,13.389,13.387,13.502,13.436,13.263,13.024,12.976,13.231,0
1140,9.8054,10.97,10.707,11.847,12.207,11.544,12.816,12.358,12.54,11.676,12.051,11.17,11.544,12.54,11.544,11.72,11.17,12.816,12.051,10.97,12.54,13.29,14.181,15.496,16.389,16.285,17.804,16.632,17.239,16.285,22.417,22.856,23.766,23.701,23.635,23.338,23.509,23.012,23.347,23.044,22.645,22.951,22.6,21.676,21.006,21.046,21.338,20.625,20.761,20.878,20.033,20.058,20.133,19.429,18.131,17.299,18.944,18.379,17.44,16.632,17.358,18.845,21.219,21.663,22.11,22.358,22.561,23.088,23.125,22.351,21.715,21.784,21.126,20.756,20.28,19.135,20.077,20.558,20.619,20.49,20.398,21.571,21.238,21.834,21.051,21.715,22.428,21.504,21.37,19.982,14.892,14.868,14.658,14.711,14.624,14.449,14.525,14.633,14.704,14.648,14.675,14.917,14.903,14.803,15.257,15.166,15.017,15.154,15.103,15.066,15.075,15.284,15.293,15.172,15.253,15.265,15.01,14.794,14.689,14.892,13.21,13.026,12.779,12.61,12.428,12.364,12.381,12.293,12.279,12.335,12.348,12.356,12.311,12.43,12.787,12.859,12.895,12.948,13.132,13.048,13.005,13.011,13.16,13.185,13.098,13.127,13.217,12.973,13.003,13.21,14.082,13.731,13.458,13.213,13.076,12.919,12.854,12.818,12.787,12.72,12.742,12.789,12.841,12.889,13.323,13.524,13.609,13.723,13.938,14.052,13.967,14.111,14.223,14.224,14.295,14.26,14.126,13.944,13.799,14.082,0
1141,6.7133,9.079,10.663,11.227,11.384,12.089,11.384,12.953,12.62,10.218,11.384,11.227,10.663,10.218,9.9426,11.384,11.384,12.133,11.384,12.089,12.62,12.089,12.089,14.394,15.143,15.63,16.947,16.698,16.713,15.744,21.583,22.601,22.953,23.086,22.917,23.058,23.178,23.479,23.821,22.464,22.711,21.988,21.088,21.622,21.465,20.693,20.693,20.614,20.687,20.158,20.817,20.577,18.612,19.079,18.121,17.76,18.207,17.208,17.676,15.474,16.576,18.773,20.926,21.465,21.765,22.26,21.88,22.917,23.275,22.523,22.367,21.519,19.964,20.076,19.957,20.205,20.218,19.907,20.076,20.11,20.472,21.169,20.238,20.472,21.174,21.088,21.384,21.174,20.258,19.445,12.65,12.414,12.3,12.439,12.28,12.384,12.335,12.349,12.401,12.372,12.447,12.662,12.58,12.483,12.726,12.882,12.768,12.819,12.67,12.775,12.87,12.831,12.717,12.964,13.014,12.876,12.726,12.509,12.3,12.65,11.021,10.842,10.554,10.457,10.274,10.142,10.289,10.209,10.212,10.235,10.212,10.204,10.287,10.335,10.748,10.721,10.769,10.852,10.932,11.049,11.166,11.046,11.055,10.975,11.252,11.219,11.162,11.116,10.877,11.021,11.846,11.541,11.175,11.025,10.759,10.564,10.676,10.649,10.556,10.489,10.494,10.542,10.661,10.714,11.118,11.307,11.448,11.516,11.548,11.748,11.892,11.932,11.951,11.953,12.05,12.01,11.873,11.74,11.473,11.846,0
1142,8.6577,8.2001,11.668,11.711,9.7971,11.711,11.668,12.807,11.536,10.962,9.9931,11.536,10.699,12.637,10.962,12.042,13.312,13.003,12.637,12.35,13.282,13.763,14.613,15.542,15.209,15.818,18.122,16.787,17.689,15.767,22.149,22.564,23.588,23.972,23.111,23.082,23.326,23.613,23.469,22.73,22.42,22.955,21.946,22.301,21.5,20.811,20.661,20.699,21.329,19.42,19.188,20.241,19.948,19.457,17.796,17.732,18.596,17.859,18.596,17.35,16.892,18.658,20.937,21.921,21.958,22.298,22.665,23.478,23.409,22.546,22.532,22.113,21.5,20.854,20.05,20.193,19.521,20.271,20.39,20.482,20.937,21.348,21.847,22.298,21.038,21.838,22.675,21.133,21.536,19.127,13.689,13.314,13.08,13.126,12.849,13.103,13.15,13.113,13.101,13.338,13.104,13.315,13.499,13.446,14.075,13.795,13.816,13.722,13.745,13.851,13.825,13.83,13.847,13.916,14.029,13.917,13.83,13.63,13.521,13.689,11.747,11.528,11.275,11.075,10.987,10.826,10.867,10.888,10.86,10.825,10.812,10.834,10.883,10.943,11.281,11.313,11.425,11.476,11.585,11.539,11.563,11.574,11.677,11.72,11.659,11.714,11.598,11.505,11.486,11.747,12.509,12.341,11.94,11.671,11.469,11.344,11.413,11.303,11.198,11.25,11.226,11.198,11.335,11.393,11.817,11.952,12.127,12.251,12.331,12.442,12.525,12.515,12.717,12.719,12.724,12.668,12.561,12.428,12.273,12.509,0
1143,10.944,6.9646,9.5031,12.478,11.903,12.181,12.789,11.65,12.513,12.181,12.619,12.294,12.024,10.944,13.352,11.65,12.294,12.024,12.789,12.513,12.332,13.497,13.293,14.767,14.913,17.273,17.841,17.778,17.583,16.392,21.895,22.937,22.789,23.248,23.694,23.46,23.248,23.769,23.929,23.448,23.014,22.619,22.036,22.024,21.874,21.025,20.532,20.944,20.486,20.007,20.681,19.284,19.609,18.717,18.893,18.045,19.006,18.104,17.273,16.493,17.516,18.81,20.283,21.386,21.82,22.445,22.563,23.382,23.382,23.042,22.64,22.048,20.643,20.686,20.175,20.223,20.548,20.441,20.253,20.643,21.1,21.589,20.724,22.056,21.367,21.858,22.161,21.197,20.918,19.779,14.127,14.222,13.713,13.926,13.769,13.451,13.772,13.77,13.84,13.938,13.813,13.71,13.945,13.792,14.315,14.461,14.344,14.352,14.307,14.214,14.229,14.303,14.311,14.359,14.407,14.287,14.175,14.061,13.83,14.127,12.42,12.214,11.945,11.76,11.603,11.509,11.523,11.482,11.448,11.488,11.492,11.478,11.524,11.622,12.023,12.036,12.065,12.075,12.241,12.265,12.136,12.204,12.249,12.316,12.264,12.356,12.295,12.084,12.059,12.42,13.213,12.985,12.647,12.454,12.159,12.047,12.016,11.988,11.88,11.892,11.95,11.921,12.015,12.11,12.597,12.725,12.804,12.923,13.051,13.217,13.141,13.231,13.325,13.367,13.376,13.37,13.237,13.069,12.909,13.213,0
1144,9.3052,11.539,12.202,12.535,11.539,13.006,12.64,11.213,13.95,11.165,13.038,10.363,12.045,12.353,11.213,10.363,12.045,12.202,12.64,12.202,12.499,12.202,13.285,15.65,16.158,16.722,18.036,16.34,17.353,16.295,22.12,22.723,23.616,23.4,23.538,23.314,23.769,23.704,23.504,23.409,23.114,22.637,22.202,21.539,21.346,20.756,20.756,20.62,20.352,20.485,21.101,20.11,19.524,18.492,19.343,18.066,18.373,17.353,18.308,15.212,16.79,19.106,20.745,21.605,22.14,22.668,23.006,23.038,23.495,22.51,22.057,21.727,21.101,20.809,20.485,20.304,20.445,20.398,19.524,20.177,21.218,21.351,20.965,21.671,21.332,21.565,22.304,20.702,21.332,19.423,13.29,13.397,13.115,13.027,12.82,12.716,13.004,13.073,13.073,12.975,13.166,13.052,13.247,13.223,13.416,13.329,13.525,13.369,13.192,13.375,13.51,13.513,13.566,13.539,13.485,13.535,13.312,13.327,12.981,13.29,11.718,11.526,11.241,11.061,10.864,10.74,10.895,10.818,10.76,10.883,10.765,10.698,10.823,10.923,11.341,11.224,11.307,11.392,11.401,11.478,11.598,11.606,11.65,11.581,11.678,11.595,11.63,11.612,11.409,11.718,12.477,12.227,11.895,11.585,11.325,11.236,11.357,11.236,11.129,11.187,11.128,11.028,11.236,11.368,11.808,11.802,11.954,12.144,12.124,12.292,12.428,12.513,12.529,12.588,12.556,12.463,12.384,12.337,12.154,12.477,0
1145,7.3343,10.345,10.683,13.499,12.334,12.027,10.345,12.027,13.355,9.5056,12.792,12.183,11.652,9.7815,12.48,11.146,12.621,10.683,12.621,10.947,12.792,13.266,14.229,15.193,14.324,16.495,18.136,17.552,17.926,15.174,22.59,23.275,23.869,23.553,23.266,23.825,23.436,23.98,23.806,23.064,22.988,23.381,21.569,22.618,21.314,21.214,20.286,20.562,20.226,18.812,19.714,20.256,19.611,19.632,16.495,18.821,18.92,17.334,18.474,16.51,16.771,18.821,21.146,21.639,22.24,22.404,22.755,23.064,22.778,22.462,22.297,21.93,20.601,21.117,20.374,19.939,20.159,19.977,20.466,19.958,20.947,20.947,21.498,21.696,21.591,21.905,22.267,20.982,21.185,20.009,14.222,14.01,13.831,13.873,13.549,13.574,13.819,13.812,13.602,13.647,13.941,13.86,13.913,13.765,14.151,14.496,14.208,14.186,14.163,14.178,14.203,14.281,14.264,14.369,14.398,14.261,14.102,13.872,13.737,14.222,12.36,12.245,11.908,11.666,11.582,11.453,11.526,11.53,11.569,11.434,11.488,11.497,11.536,11.579,12.028,11.926,12.085,12.221,12.277,12.209,12.394,12.299,12.408,12.393,12.254,12.372,12.334,12.331,12.194,12.36,13.25,12.945,12.57,12.317,12.087,12.058,12.046,12.007,11.887,11.859,11.895,11.9,11.984,12.1,12.582,12.631,12.75,12.893,13.028,13.074,13.313,13.204,13.341,13.389,13.336,13.418,13.266,13.162,12.995,13.25,0
1146,8.6131,9.2577,10.762,11.877,12.305,12.487,11.536,10.762,13.665,11.998,11.491,11.623,9.6852,11.623,12.487,12.154,10.918,12.763,13.355,13.237,12.696,14.004,12.991,15.297,15.723,16.634,17.101,16.742,17.512,16.366,21.831,22.991,23.326,23.326,23.174,23.632,23.314,23.624,23.918,23.149,23.222,22.933,22.154,22.613,21.942,21.451,20.871,20.918,20.933,19.923,19.302,20.46,19.019,19.644,18.175,18.078,18.716,18.156,17.523,16.729,17.294,18.8,20.918,21.19,21.868,22.433,22.505,23.137,23.838,22.898,22.268,21.877,20.616,21.518,20.762,19.91,20.622,20.654,20.572,20.83,20.654,21.185,21.166,21.929,21.701,21.299,21.99,21.341,20.83,19.258,14.945,14.709,14.386,14.387,14.246,14.308,14.386,14.665,14.259,14.6,14.692,14.585,14.611,14.638,15.039,15.05,15.067,14.935,15.012,14.922,15.174,15.19,15.074,15.128,15.125,15.112,14.96,14.838,14.584,14.945,13.154,12.916,12.577,12.467,12.212,12.07,12.297,12.238,12.195,12.125,12.216,12.18,12.214,12.349,12.797,12.7,12.757,12.868,12.918,12.83,12.979,13.113,13.017,13.079,12.925,13.072,13.057,12.947,12.868,13.154,13.926,13.707,13.299,13.066,12.767,12.64,12.776,12.697,12.582,12.534,12.493,12.466,12.692,12.751,13.168,13.324,13.366,13.606,13.645,13.654,13.974,13.983,13.983,13.985,14.052,13.946,13.886,13.832,13.547,13.926,0
1147,8.197,8.0898,10.702,10.643,11.207,10.762,11.363,12.714,10.702,12.443,10.762,10.198,9.9225,11.207,12.6,11.154,12.6,12.24,11.612,11.1,12.443,13.141,13.772,14.218,15.08,15.724,17.584,16.219,16.723,15.187,21.636,22.684,23.229,23.141,23.282,22.832,22.922,23.291,23.728,22.435,22.471,22.577,22.467,21.636,21.062,20.304,21.363,20.643,20.369,21.062,20.111,19.8,18.998,18.592,18.621,18.133,18.678,17.384,16.236,16.219,17.08,18.464,20.426,21.612,21.363,22.112,22.293,22.792,22.865,22.475,22.503,22.21,20.426,20.375,19.937,19.425,19.703,19.433,19.336,19.922,20.906,20.394,20.245,21.363,20.86,21.067,21.914,20.667,21.154,19.162,14.133,13.82,13.834,13.595,13.604,13.669,13.734,13.668,13.833,13.817,13.811,13.889,13.975,13.893,14.19,14.243,14.295,14.284,14.137,14.257,14.346,14.174,14.458,14.302,14.39,14.271,14.212,13.981,13.798,14.133,12.364,12.081,11.816,11.732,11.491,11.416,11.537,11.493,11.406,11.433,11.455,11.464,11.496,11.508,12.012,12.057,11.982,12.187,12.246,12.335,12.412,12.262,12.423,12.233,12.489,12.443,12.396,12.297,12.097,12.364,13.022,12.873,12.517,12.283,12.061,11.907,11.905,11.877,11.734,11.686,11.779,11.729,11.873,11.907,12.432,12.455,12.64,12.776,12.856,13.023,13.034,13.057,13.22,13.129,13.24,13.236,13.017,12.923,12.677,13.022,0
1148,7.3919,7.6401,11.108,10.206,12.12,11.108,10.206,13.217,11.371,11.215,11.371,11.371,10.71,11.108,12.077,9.3198,13.046,11.371,12.247,13.412,13.046,12.247,12.759,12.941,14.749,15.732,16.227,16.934,16.79,16.056,21.221,22.955,22.546,22.011,23.387,22.695,22.608,23.364,23.591,23.286,23.074,21.909,21.387,21.624,21.263,20.936,20.769,20.68,20.098,20.509,20.534,20.057,19.144,18.899,17.841,17.129,17.64,17.965,15.951,15.521,16.934,18.961,20.036,21.151,21.487,22.016,21.771,22.722,23.412,22.383,22.301,21.284,19.409,20.565,20.312,20.206,20.584,19.696,20.357,20.139,20.509,21.361,20.516,20.976,21.624,21.407,21.108,20.565,19.598,19.808,14.723,14.638,14.476,14.438,14.232,14.17,14.133,14.292,14.263,14.457,14.583,14.447,14.399,14.522,15.003,15.027,14.859,14.916,14.802,14.914,14.855,14.891,15.051,14.922,15.016,14.928,14.832,14.622,14.407,14.723,13.078,12.845,12.483,12.415,12.308,12.184,12.234,12.204,12.139,12.216,12.19,12.176,12.297,12.242,12.673,12.722,12.794,12.887,13.039,13.057,13.034,12.971,13.067,12.96,13.148,13.067,13.1,13.087,12.793,13.078,13.851,13.589,13.253,12.943,12.699,12.566,12.714,12.613,12.552,12.487,12.579,12.606,12.584,12.654,13.238,13.345,13.409,13.591,13.674,13.766,13.874,13.871,13.937,14.108,14.077,14.026,13.963,13.692,13.581,13.851,0
1149,8.107,9.9397,10.216,10.216,10.66,11.381,11.381,10.216,12.461,11.117,12.731,12.731,11.381,11.381,11.954,10.779,12.086,11.381,12.257,12.339,11.629,13.055,13.73,14.467,14.758,16.169,16.695,16.944,16.236,15.96,21.497,22.768,22.731,22.453,22.376,23.588,22.939,23.226,23.792,22.95,23.052,22.674,20.779,21.705,20.963,20.69,21.085,20.808,20.779,19.329,18.971,20.202,18.971,19.246,17.205,16.799,18.57,17.042,17.673,17.097,16.236,18.041,20.411,21.035,21.882,22.244,22.827,23.052,23.422,22.613,22.492,21.58,20.373,20.808,20.469,19.321,20.216,19.875,20.236,19.607,20.148,20.808,20.69,20.963,21.37,21.085,21.497,20.86,19.961,19.875,14.114,13.999,13.901,13.875,13.472,13.37,13.628,13.697,13.443,13.59,13.765,13.906,13.836,13.81,14.268,14.131,14.082,14.122,14.118,14.153,14.226,14.342,14.354,14.264,14.384,14.344,14.164,14.036,13.783,14.114,12.26,12.141,11.773,11.593,11.443,11.301,11.473,11.424,11.388,11.314,11.361,11.358,11.514,11.52,11.891,11.878,11.903,12.075,12.046,12.141,12.399,12.289,12.18,12.377,12.289,12.38,12.292,12.218,12.107,12.26,13.066,12.895,12.423,12.193,11.975,11.828,11.967,11.888,11.784,11.737,11.704,11.733,11.935,11.976,12.415,12.521,12.6,12.775,12.845,13.006,13.106,13.163,13.213,13.243,13.246,13.243,13.155,12.995,12.808,13.066,0
